gene,drug,interaction
1161,36,1.0
1319,37,1.0
388,125,1.0
455,2466,1.0
614,9272,1.0
699,179,1.0
512,5363,1.0
12,9369,1.0
388,9370,1.0
84,9371,1.0
244,9372,1.0
455,5640,1.0
202,654,1.0
244,9373,1.0
31,2179,1.0
594,9374,1.0
74,3556,1.0
637,2309,1.0
627,2246,1.0
647,1960,1.0
455,9375,1.0
2649,156,1.0
30,2059,1.0
259,9376,1.0
153,2227,1.0
339,156,1.0
237,9138,1.0
255,9378,1.0
12,9379,1.0
241,5814,1.0
259,8228,1.0
63,125,1.0
651,22,1.0
3692,9380,1.0
624,5656,1.0
2796,2317,1.0
64,9381,1.0
37,3336,1.0
0,181,1.0
388,5670,1.0
153,4837,1.0
164,2327,1.0
132,9382,1.0
633,238,1.0
62,2251,1.0
0,2449,1.0
446,9038,1.0
166,670,1.0
164,3562,1.0
259,2251,1.0
580,2312,1.0
3693,1723,1.0
301,8228,1.0
1343,5687,1.0
164,2064,1.0
153,5655,1.0
84,2209,1.0
30,9385,1.0
1595,36,1.0
0,1643,1.0
97,9386,1.0
253,1143,1.0
813,1143,1.0
0,4085,1.0
2194,3202,1.0
153,2308,1.0
195,166,1.0
0,432,1.0
2194,2627,1.0
305,1030,1.0
630,6230,1.0
61,3278,1.0
60,6390,1.0
440,1098,1.0
529,355,1.0
421,355,1.0
702,2631,1.0
1331,355,1.0
702,355,1.0
302,2631,1.0
3694,2631,1.0
633,637,1.0
4,6390,1.0
232,383,1.0
1249,2691,1.0
2138,1814,1.0
191,291,1.0
3518,1814,1.0
2886,1814,1.0
1079,1814,1.0
3511,1814,1.0
2888,1814,1.0
3024,1814,1.0
1085,1814,1.0
2869,1814,1.0
3054,1814,1.0
501,5194,1.0
2410,55,1.0
112,572,1.0
120,50,1.0
1314,13,1.0
253,230,1.0
1918,90,1.0
1196,400,1.0
2296,10,1.0
858,2959,1.0
1196,75,1.0
1196,446,1.0
219,601,1.0
219,6313,1.0
1609,1032,1.0
923,2796,1.0
923,175,1.0
356,4460,1.0
3695,586,1.0
2196,9387,1.0
3058,90,1.0
1071,1057,1.0
3457,1713,1.0
452,493,1.0
10,1754,1.0
1339,4460,1.0
1273,2178,1.0
0,1304,1.0
0,2941,1.0
467,822,1.0
725,13,1.0
42,2709,1.0
1227,2814,1.0
1227,153,1.0
1597,9388,1.0
1342,230,1.0
3060,2670,1.0
2015,9389,1.0
441,9390,1.0
770,1677,1.0
1901,2814,1.0
418,398,1.0
1344,75,1.0
1344,2801,1.0
438,393,1.0
3550,175,1.0
1676,493,1.0
1676,400,1.0
422,1775,1.0
1347,915,1.0
1838,2789,1.0
1838,401,1.0
657,4906,1.0
137,1032,1.0
1215,400,1.0
1215,446,1.0
425,1089,1.0
1242,2858,1.0
1242,1103,1.0
28,175,1.0
1568,2789,1.0
1351,13,1.0
3696,400,1.0
183,2631,1.0
183,2953,1.0
529,528,1.0
3697,915,1.0
1712,400,1.0
3698,2953,1.0
687,175,1.0
1090,2858,1.0
1263,493,1.0
3699,90,1.0
3068,625,1.0
1684,8454,1.0
753,2957,1.0
753,6314,1.0
136,625,1.0
154,1677,1.0
305,13,1.0
673,2858,1.0
305,2717,1.0
3672,2953,1.0
722,90,1.0
0,1643,1.0
42,221,1.0
42,66,1.0
0,2273,1.0
698,101,1.0
1362,139,1.0
1362,2800,1.0
1362,2321,1.0
84,2151,1.0
1131,2971,1.0
446,2968,1.0
2219,153,1.0
4,123,1.0
2425,83,1.0
517,9391,1.0
90,9392,1.0
315,9393,1.0
0,153,1.0
397,2996,1.0
64,9,1.0
91,312,1.0
981,7083,1.0
258,9394,1.0
1200,4290,1.0
858,2996,1.0
635,2692,1.0
64,7808,1.0
884,6338,1.0
1493,9395,1.0
261,9396,1.0
0,9397,1.0
24,333,1.0
165,9398,1.0
588,5916,1.0
963,9399,1.0
3582,9400,1.0
275,9401,1.0
1578,3248,1.0
259,212,1.0
1706,9402,1.0
722,2115,1.0
4,1917,1.0
26,1068,1.0
3355,9403,1.0
844,2278,1.0
2201,2997,1.0
2065,5744,1.0
3700,9405,1.0
12,9406,1.0
3702,8862,1.0
557,9410,1.0
496,55,1.0
123,9412,1.0
64,520,1.0
241,9413,1.0
84,9414,1.0
228,6549,1.0
604,2174,1.0
2400,1814,1.0
62,9415,1.0
60,637,1.0
460,690,1.0
57,1493,1.0
1168,6329,1.0
64,2983,1.0
1099,2767,1.0
794,748,1.0
64,2989,1.0
529,3225,1.0
1299,617,1.0
460,1582,1.0
73,520,1.0
73,1394,1.0
64,504,1.0
112,520,1.0
112,5718,1.0
112,572,1.0
386,84,1.0
1028,7483,1.0
318,9417,1.0
1331,1630,1.0
241,9418,1.0
633,1493,1.0
412,699,1.0
26,2613,1.0
2167,8212,1.0
314,1588,1.0
770,2989,1.0
1304,9421,1.0
1676,1144,1.0
116,3377,1.0
673,9422,1.0
782,1024,1.0
3703,9423,1.0
106,9424,1.0
314,6946,1.0
1041,7919,1.0
154,9425,1.0
84,212,1.0
3704,1036,1.0
1800,1383,1.0
782,3001,1.0
60,45,1.0
1312,9428,1.0
1295,9429,1.0
312,9430,1.0
371,221,1.0
509,9431,1.0
326,9432,1.0
1731,2986,1.0
291,9434,1.0
132,9435,1.0
265,493,1.0
330,1237,1.0
3705,3401,1.0
358,56,1.0
237,9437,1.0
344,4832,1.0
672,9438,1.0
0,9439,1.0
446,9440,1.0
2708,83,1.0
2708,671,1.0
3708,446,1.0
1835,9442,1.0
372,9443,1.0
106,2416,1.0
3709,9444,1.0
673,9445,1.0
241,9447,1.0
189,9448,1.0
132,9449,1.0
68,9450,1.0
37,8959,1.0
716,3409,1.0
63,9451,1.0
63,9452,1.0
3286,9403,1.0
635,6598,1.0
1787,2985,1.0
42,445,1.0
455,9455,1.0
173,706,1.0
741,3255,1.0
507,6559,1.0
1225,7364,1.0
2864,1814,1.0
241,1025,1.0
12,9458,1.0
2522,2985,1.0
2440,2985,1.0
2617,4756,1.0
391,2985,1.0
1470,9459,1.0
341,5038,1.0
177,9460,1.0
865,1185,1.0
27,3143,1.0
1942,6062,1.0
192,7089,1.0
1081,2283,1.0
3,9462,1.0
259,9463,1.0
113,9464,1.0
1547,9465,1.0
598,9466,1.0
12,9467,1.0
1151,5392,1.0
89,2115,1.0
106,9468,1.0
153,2211,1.0
1151,9469,1.0
12,1252,1.0
359,1046,1.0
630,1630,1.0
149,3746,1.0
3310,1074,1.0
3544,9471,1.0
761,296,1.0
148,2250,1.0
2166,1447,1.0
894,9472,1.0
3710,8862,1.0
1574,3061,1.0
192,9473,1.0
1205,1507,1.0
302,4070,1.0
358,9475,1.0
53,469,1.0
475,7333,1.0
244,9476,1.0
4,1917,1.0
1326,9477,1.0
341,3225,1.0
2066,9478,1.0
1117,9423,1.0
1255,1447,1.0
3004,1814,1.0
1371,1841,1.0
56,9480,1.0
908,9183,1.0
603,9481,1.0
886,9482,1.0
91,102,1.0
250,9153,1.0
138,650,1.0
189,9485,1.0
132,9486,1.0
317,9487,1.0
3035,9488,1.0
157,9403,1.0
1209,8233,1.0
110,3517,1.0
2003,4298,1.0
978,9489,1.0
508,9490,1.0
1030,9491,1.0
1439,2360,1.0
621,46,1.0
3712,9492,1.0
875,1567,1.0
244,9493,1.0
2830,9495,1.0
363,7827,1.0
178,2805,1.0
1296,9496,1.0
3207,5486,1.0
74,9497,1.0
64,7298,1.0
1296,9498,1.0
848,5528,1.0
981,3525,1.0
100,9491,1.0
1109,3863,1.0
203,565,1.0
85,9499,1.0
288,9500,1.0
116,6261,1.0
1529,9501,1.0
326,9502,1.0
682,974,1.0
2241,9503,1.0
253,6260,1.0
1878,9371,1.0
912,1269,1.0
652,4298,1.0
1652,1525,1.0
241,9504,1.0
153,9439,1.0
314,6946,1.0
60,3226,1.0
1553,1791,1.0
348,445,1.0
3656,9507,1.0
3713,7196,1.0
1720,9509,1.0
259,9511,1.0
1147,9512,1.0
414,169,1.0
10,1022,1.0
253,2761,1.0
1743,2003,1.0
682,9514,1.0
1045,9515,1.0
1303,9494,1.0
415,4832,1.0
440,66,1.0
38,6613,1.0
446,3348,1.0
1033,6647,1.0
1039,83,1.0
808,763,1.0
105,9516,1.0
62,9517,1.0
659,9518,1.0
1007,7919,1.0
2005,4298,1.0
26,1068,1.0
520,4468,1.0
1012,9519,1.0
74,9520,1.0
856,1162,1.0
561,8560,1.0
141,8684,1.0
526,310,1.0
738,3409,1.0
1071,83,1.0
186,5621,1.0
535,1030,1.0
21,7568,1.0
0,7175,1.0
259,9522,1.0
3714,1036,1.0
281,1237,1.0
1846,584,1.0
754,9523,1.0
2326,9524,1.0
305,9525,1.0
3036,9526,1.0
288,9527,1.0
305,1025,1.0
402,9528,1.0
363,9529,1.0
176,9531,1.0
532,987,1.0
853,6220,1.0
1483,472,1.0
859,3377,1.0
2499,9533,1.0
2890,9535,1.0
1730,9536,1.0
1049,1500,1.0
354,1911,1.0
2323,9538,1.0
0,9540,1.0
162,9541,1.0
250,4076,1.0
3716,9542,1.0
3472,7919,1.0
696,9543,1.0
1996,9544,1.0
74,1192,1.0
1651,2210,1.0
28,9545,1.0
204,9546,1.0
212,501,1.0
116,9547,1.0
241,9548,1.0
241,1785,1.0
832,4598,1.0
91,54,1.0
3525,139,1.0
237,9549,1.0
164,9449,1.0
3073,764,1.0
3627,3171,1.0
903,1794,1.0
37,493,1.0
330,240,1.0
960,9550,1.0
147,9551,1.0
37,9552,1.0
1304,485,1.0
26,1068,1.0
3717,139,1.0
133,6488,1.0
758,1070,1.0
441,1845,1.0
535,1580,1.0
1100,2767,1.0
1225,6949,1.0
1200,1008,1.0
1131,572,1.0
1539,4571,1.0
2946,1029,1.0
278,1008,1.0
924,1125,1.0
1996,9544,1.0
1800,6255,1.0
1262,1045,1.0
934,1373,1.0
378,1131,1.0
216,1165,1.0
197,123,1.0
197,599,1.0
548,1131,1.0
703,1008,1.0
132,825,1.0
93,1643,1.0
1418,1022,1.0
3357,1814,1.0
2891,9553,1.0
3718,13,1.0
167,1020,1.0
404,13,1.0
1251,7498,1.0
3719,637,1.0
500,153,1.0
1230,637,1.0
1327,1237,1.0
60,637,1.0
1796,153,1.0
1574,153,1.0
400,1237,1.0
519,1237,1.0
3168,3333,1.0
2889,974,1.0
109,837,1.0
218,837,1.0
109,6268,1.0
400,6268,1.0
80,3352,1.0
518,2210,1.0
317,2210,1.0
91,5058,1.0
823,153,1.0
3720,153,1.0
906,1683,1.0
454,3569,1.0
2706,445,1.0
566,1103,1.0
569,1103,1.0
781,1103,1.0
2544,1103,1.0
940,9554,1.0
522,1232,1.0
520,1232,1.0
523,1677,1.0
828,7884,1.0
199,3035,1.0
3721,7519,1.0
197,9555,1.0
3722,8862,1.0
3723,8862,1.0
2245,9556,1.0
3724,8862,1.0
3726,8862,1.0
3727,8862,1.0
3728,8862,1.0
397,1653,1.0
3729,8862,1.0
726,3406,1.0
3732,8862,1.0
726,445,1.0
2809,13,1.0
3733,8862,1.0
3734,8862,1.0
3735,9444,1.0
3736,9444,1.0
3737,9444,1.0
3738,9444,1.0
421,9557,1.0
195,4138,1.0
178,9557,1.0
195,9558,1.0
535,3501,1.0
2941,6299,1.0
34,9559,1.0
886,9560,1.0
2941,8402,1.0
535,9561,1.0
533,9561,1.0
1386,9561,1.0
544,9561,1.0
183,4265,1.0
897,1249,1.0
1264,9561,1.0
882,9562,1.0
475,9563,1.0
15,9562,1.0
339,9564,1.0
668,2306,1.0
9,6650,1.0
707,6650,1.0
532,987,1.0
884,9565,1.0
1,9567,1.0
897,6952,1.0
1153,9568,1.0
222,9569,1.0
1817,9569,1.0
475,6989,1.0
1457,9571,1.0
913,9572,1.0
3079,101,1.0
830,9487,1.0
242,9573,1.0
49,9487,1.0
80,9487,1.0
218,9573,1.0
1124,2173,1.0
109,9573,1.0
668,441,1.0
103,5781,1.0
377,2426,1.0
250,4076,1.0
438,2424,1.0
910,1266,1.0
3740,9575,1.0
1906,9576,1.0
2998,6895,1.0
2186,9577,1.0
1316,3248,1.0
3529,3248,1.0
1085,3248,1.0
3528,3248,1.0
3004,3248,1.0
703,9578,1.0
792,9579,1.0
1607,9580,1.0
60,9581,1.0
800,2963,1.0
3680,9582,1.0
2827,2527,1.0
837,9584,1.0
1566,1108,1.0
3741,9586,1.0
216,6314,1.0
2738,9587,1.0
1433,9588,1.0
783,1653,1.0
218,2570,1.0
317,2570,1.0
246,1024,1.0
210,9589,1.0
510,9590,1.0
1800,1383,1.0
579,5383,1.0
148,671,1.0
1370,671,1.0
365,6255,1.0
2941,7877,1.0
625,9591,1.0
2450,1093,1.0
892,5198,1.0
526,9593,1.0
2997,3150,1.0
1157,5610,1.0
1124,3473,1.0
2883,9403,1.0
3285,9403,1.0
3015,9403,1.0
61,1111,1.0
75,9594,1.0
2008,4256,1.0
980,6378,1.0
24,9595,1.0
653,6930,1.0
3009,5289,1.0
869,4185,1.0
933,3259,1.0
2689,9596,1.0
269,28,1.0
3168,9535,1.0
2889,9535,1.0
1534,9535,1.0
1343,7998,1.0
1942,9535,1.0
227,6559,1.0
132,9597,1.0
482,9598,1.0
198,6559,1.0
219,2638,1.0
780,9599,1.0
1286,4114,1.0
847,4114,1.0
282,9601,1.0
2428,8685,1.0
830,1316,1.0
1673,9603,1.0
1125,1611,1.0
482,432,1.0
210,82,1.0
183,1818,1.0
630,987,1.0
149,1818,1.0
758,1070,1.0
20,1705,1.0
290,3225,1.0
60,500,1.0
630,987,1.0
4,227,1.0
64,9605,1.0
305,9606,1.0
12,9607,1.0
2,9608,1.0
116,9609,1.0
164,9610,1.0
93,9611,1.0
383,9612,1.0
1,9613,1.0
487,132,1.0
388,9493,1.0
340,7919,1.0
2785,9616,1.0
1107,1582,1.0
132,9617,1.0
116,6765,1.0
424,8959,1.0
135,8959,1.0
95,1785,1.0
358,9618,1.0
259,9408,1.0
62,9619,1.0
338,4832,1.0
177,9620,1.0
1247,6955,1.0
873,9621,1.0
637,9622,1.0
544,4832,1.0
166,1443,1.0
132,9623,1.0
85,9624,1.0
665,7919,1.0
42,4298,1.0
164,9625,1.0
648,1313,1.0
314,4759,1.0
2351,1252,1.0
232,1674,1.0
62,9627,1.0
244,9629,1.0
0,212,1.0
274,2631,1.0
114,2631,1.0
2591,9630,1.0
2353,1814,1.0
202,5866,1.0
558,445,1.0
247,9631,1.0
629,2631,1.0
153,9632,1.0
259,9633,1.0
64,9634,1.0
642,6071,1.0
225,9513,1.0
455,9635,1.0
1970,3899,1.0
253,1582,1.0
241,9637,1.0
94,1582,1.0
388,9638,1.0
629,9619,1.0
12,9619,1.0
192,9449,1.0
1313,9639,1.0
74,1252,1.0
2535,3226,1.0
116,9640,1.0
1725,9642,1.0
48,9504,1.0
64,9395,1.0
261,9476,1.0
74,8959,1.0
259,6368,1.0
925,1010,1.0
3742,9643,1.0
68,4298,1.0
37,9644,1.0
11,9645,1.0
925,501,1.0
48,437,1.0
424,9646,1.0
192,2747,1.0
261,9618,1.0
202,1749,1.0
456,28,1.0
1457,4832,1.0
291,9475,1.0
305,9441,1.0
259,3560,1.0
12,9648,1.0
457,275,1.0
358,9619,1.0
560,722,1.0
132,9650,1.0
2011,9651,1.0
164,9652,1.0
594,9456,1.0
259,9654,1.0
1120,1419,1.0
2262,9655,1.0
637,9656,1.0
1309,4832,1.0
0,9657,1.0
1296,9534,1.0
177,4478,1.0
1,212,1.0
2552,690,1.0
643,4298,1.0
1145,9607,1.0
359,6362,1.0
2002,9659,1.0
189,6765,1.0
299,4298,1.0
30,9622,1.0
0,9552,1.0
237,9661,1.0
94,1252,1.0
105,9662,1.0
594,9474,1.0
269,275,1.0
259,1814,1.0
672,9663,1.0
241,1192,1.0
2,9664,1.0
12,3996,1.0
189,9665,1.0
161,9666,1.0
93,9475,1.0
339,2155,1.0
3743,7919,1.0
63,9668,1.0
37,212,1.0
259,9605,1.0
339,1735,1.0
594,9447,1.0
0,8592,1.0
2338,242,1.0
305,9629,1.0
1307,8959,1.0
84,9674,1.0
55,763,1.0
192,9652,1.0
116,9676,1.0
678,9421,1.0
64,9658,1.0
1120,9421,1.0
189,9678,1.0
594,9679,1.0
483,2155,1.0
404,9447,1.0
30,9680,1.0
183,9681,1.0
12,9669,1.0
629,9682,1.0
74,160,1.0
62,6193,1.0
305,3899,1.0
132,9684,1.0
388,1019,1.0
1209,9686,1.0
633,637,1.0
3004,1814,1.0
144,1814,1.0
920,1008,1.0
3357,1814,1.0
2885,1814,1.0
305,5555,1.0
1410,1814,1.0
112,520,1.0
3530,1814,1.0
1226,8275,1.0
2864,1814,1.0
1082,1814,1.0
3031,1814,1.0
691,690,1.0
132,9687,1.0
166,2155,1.0
237,9688,1.0
21,56,1.0
161,9689,1.0
0,9690,1.0
3744,9692,1.0
314,9693,1.0
446,9679,1.0
64,9695,1.0
37,9696,1.0
23,9697,1.0
12,9698,1.0
16,9699,1.0
1458,242,1.0
729,227,1.0
1151,3286,1.0
132,5913,1.0
64,9701,1.0
112,572,1.0
629,9703,1.0
132,4542,1.0
114,9704,1.0
132,4378,1.0
547,710,1.0
132,9705,1.0
305,2974,1.0
74,3028,1.0
37,4724,1.0
446,9682,1.0
12,9706,1.0
74,4788,1.0
237,9707,1.0
78,9708,1.0
85,9710,1.0
0,1850,1.0
1709,690,1.0
388,9712,1.0
57,4832,1.0
1231,9463,1.0
259,9713,1.0
315,9591,1.0
28,1742,1.0
625,9591,1.0
639,9591,1.0
62,9714,1.0
37,3158,1.0
1307,4832,1.0
614,9703,1.0
1422,1313,1.0
74,9420,1.0
449,9683,1.0
58,1493,1.0
192,9716,1.0
63,9717,1.0
598,4868,1.0
460,1252,1.0
85,9437,1.0
85,9718,1.0
672,9720,1.0
192,9721,1.0
685,2959,1.0
153,3296,1.0
30,9722,1.0
237,9723,1.0
1719,9724,1.0
404,9725,1.0
12,9726,1.0
388,9476,1.0
2487,7919,1.0
184,1793,1.0
12,9727,1.0
85,9483,1.0
409,9504,1.0
852,9728,1.0
670,7919,1.0
651,5392,1.0
598,6322,1.0
22,9732,1.0
78,9647,1.0
633,7919,1.0
647,9734,1.0
12,2789,1.0
189,9735,1.0
116,9736,1.0
1341,9737,1.0
1338,401,1.0
74,9738,1.0
1227,9467,1.0
3,9739,1.0
85,9740,1.0
1704,9741,1.0
1447,9742,1.0
2,9396,1.0
1958,4832,1.0
616,9744,1.0
549,9515,1.0
23,3374,1.0
633,4298,1.0
3745,8959,1.0
74,442,1.0
153,9695,1.0
184,9441,1.0
743,9603,1.0
305,5786,1.0
1247,9542,1.0
85,9746,1.0
132,6329,1.0
64,1018,1.0
259,2974,1.0
1300,9749,1.0
183,2974,1.0
446,9751,1.0
237,9752,1.0
1999,9753,1.0
769,4832,1.0
31,9754,1.0
21,9447,1.0
1371,9755,1.0
241,1192,1.0
74,401,1.0
74,9756,1.0
1196,9450,1.0
601,8959,1.0
3467,9757,1.0
637,9758,1.0
166,9759,1.0
132,1023,1.0
633,227,1.0
153,9738,1.0
0,9762,1.0
62,9419,1.0
455,9764,1.0
1,9765,1.0
62,9766,1.0
409,9767,1.0
64,6598,1.0
446,9768,1.0
627,9769,1.0
0,6593,1.0
74,9770,1.0
259,9771,1.0
116,9772,1.0
744,7919,1.0
241,9624,1.0
1041,4832,1.0
225,9733,1.0
202,320,1.0
409,9637,1.0
642,2974,1.0
12,9774,1.0
212,9775,1.0
237,1192,1.0
84,9449,1.0
12,9723,1.0
2003,4832,1.0
635,9776,1.0
358,7298,1.0
132,9777,1.0
314,9776,1.0
1338,8636,1.0
252,9504,1.0
409,9778,1.0
1501,9766,1.0
2131,9779,1.0
358,9780,1.0
280,9456,1.0
74,400,1.0
2187,9781,1.0
53,4832,1.0
14,3567,1.0
627,9449,1.0
412,9782,1.0
237,9764,1.0
1311,9783,1.0
237,9737,1.0
291,9689,1.0
153,9784,1.0
85,9785,1.0
74,4622,1.0
153,9786,1.0
0,1019,1.0
305,2627,1.0
259,9531,1.0
62,9735,1.0
64,269,1.0
677,9629,1.0
153,9787,1.0
259,338,1.0
614,9475,1.0
259,9790,1.0
1,2959,1.0
3747,7919,1.0
1701,690,1.0
585,9791,1.0
153,663,1.0
78,9792,1.0
259,9677,1.0
598,1785,1.0
2131,9420,1.0
651,9649,1.0
359,9460,1.0
164,9794,1.0
598,9458,1.0
1310,4832,1.0
449,9795,1.0
409,3158,1.0
85,9518,1.0
291,9796,1.0
623,457,1.0
53,9797,1.0
164,9798,1.0
680,4832,1.0
0,7298,1.0
117,763,1.0
218,541,1.0
37,1775,1.0
132,9799,1.0
618,690,1.0
132,1814,1.0
261,9801,1.0
212,7033,1.0
132,513,1.0
259,7898,1.0
133,1493,1.0
78,9802,1.0
84,9663,1.0
647,8256,1.0
60,500,1.0
348,254,1.0
2194,1269,1.0
278,2760,1.0
535,2760,1.0
9,1855,1.0
50,1786,1.0
55,55,1.0
58,220,1.0
50,5718,1.0
55,2315,1.0
117,763,1.0
536,760,1.0
701,760,1.0
536,4070,1.0
370,2805,1.0
183,2805,1.0
702,5038,1.0
1570,5038,1.0
290,587,1.0
341,587,1.0
701,587,1.0
302,587,1.0
302,5038,1.0
1331,587,1.0
264,587,1.0
2328,188,1.0
1331,760,1.0
708,1627,1.0
61,345,1.0
321,7790,1.0
703,644,1.0
536,1630,1.0
4,644,1.0
26,644,1.0
183,1818,1.0
9,314,1.0
55,602,1.0
117,314,1.0
314,5057,1.0
1732,9803,1.0
2290,2036,1.0
186,2689,1.0
186,1794,1.0
186,800,1.0
186,9804,1.0
715,5302,1.0
715,343,1.0
715,2894,1.0
288,227,1.0
10,169,1.0
74,613,1.0
74,1114,1.0
199,2174,1.0
2412,9536,1.0
605,2300,1.0
723,800,1.0
3748,6073,1.0
3749,493,1.0
221,1144,1.0
221,1074,1.0
727,9806,1.0
726,553,1.0
3750,8945,1.0
3149,613,1.0
730,2709,1.0
815,2162,1.0
932,1032,1.0
414,2174,1.0
414,166,1.0
414,9807,1.0
735,847,1.0
735,553,1.0
737,2036,1.0
424,6198,1.0
470,1032,1.0
657,9808,1.0
259,800,1.0
3461,1507,1.0
490,4526,1.0
1268,3202,1.0
2893,9536,1.0
633,493,1.0
745,1889,1.0
745,800,1.0
1718,1119,1.0
1390,5302,1.0
1390,4531,1.0
1591,800,1.0
1353,6073,1.0
751,1023,1.0
2952,493,1.0
399,1023,1.0
2955,1790,1.0
60,1277,1.0
189,305,1.0
371,221,1.0
253,9,1.0
535,1580,1.0
800,9809,1.0
1314,4963,1.0
265,77,1.0
1314,1162,1.0
503,1162,1.0
1699,6894,1.0
1753,9810,1.0
653,1162,1.0
4,655,1.0
37,4800,1.0
37,854,1.0
1248,4995,1.0
3395,395,1.0
604,2652,1.0
314,661,1.0
771,763,1.0
2572,5486,1.0
24,3305,1.0
3242,1791,1.0
135,763,1.0
59,9811,1.0
64,4619,1.0
840,6635,1.0
14,2257,1.0
14,1749,1.0
314,1167,1.0
314,1178,1.0
314,1304,1.0
314,1052,1.0
3753,9812,1.0
103,565,1.0
114,3028,1.0
103,2664,1.0
3,236,1.0
3755,3171,1.0
785,3256,1.0
512,8316,1.0
3756,1036,1.0
332,1749,1.0
793,1036,1.0
3203,1036,1.0
2712,2692,1.0
1740,1193,1.0
3758,2692,1.0
1403,2692,1.0
1953,3517,1.0
934,2692,1.0
2874,2692,1.0
753,9813,1.0
1629,9814,1.0
61,1560,1.0
3568,3294,1.0
3759,446,1.0
793,2222,1.0
1640,1269,1.0
793,160,1.0
195,3294,1.0
459,673,1.0
433,7771,1.0
1345,1055,1.0
116,7556,1.0
2861,2115,1.0
153,1177,1.0
446,9815,1.0
153,2115,1.0
1373,5563,1.0
2255,526,1.0
1491,3295,1.0
3087,3295,1.0
3760,3295,1.0
385,4995,1.0
1789,1167,1.0
2597,1791,1.0
454,9345,1.0
47,5277,1.0
1,7771,1.0
3761,5277,1.0
512,1005,1.0
55,8678,1.0
863,3367,1.0
931,3367,1.0
20,6597,1.0
138,3367,1.0
930,1956,1.0
504,656,1.0
147,7731,1.0
585,6964,1.0
1415,7563,1.0
1153,3268,1.0
26,6290,1.0
253,1143,1.0
83,598,1.0
522,1105,1.0
2743,2207,1.0
156,3935,1.0
288,9500,1.0
2368,9821,1.0
337,9822,1.0
1906,9823,1.0
1260,6203,1.0
3762,9824,1.0
934,272,1.0
695,592,1.0
282,529,1.0
678,592,1.0
1304,592,1.0
1120,592,1.0
530,592,1.0
2167,8212,1.0
133,6488,1.0
538,9825,1.0
95,1886,1.0
3614,98,1.0
501,2500,1.0
1817,9826,1.0
60,5095,1.0
785,9827,1.0
27,1122,1.0
273,3808,1.0
1596,9828,1.0
4,655,1.0
480,1471,1.0
884,310,1.0
277,310,1.0
630,1586,1.0
69,9818,1.0
2208,9830,1.0
630,9831,1.0
1290,1103,1.0
547,698,1.0
549,1103,1.0
1082,1814,1.0
510,446,1.0
1289,9832,1.0
438,2424,1.0
3763,1690,1.0
28,6587,1.0
50,9833,1.0
172,240,1.0
24,1046,1.0
109,240,1.0
922,5910,1.0
24,306,1.0
438,306,1.0
150,2271,1.0
2413,9835,1.0
1423,2271,1.0
859,5973,1.0
14,5782,1.0
653,9836,1.0
858,6996,1.0
95,5360,1.0
282,4102,1.0
640,325,1.0
785,5035,1.0
332,2275,1.0
785,1477,1.0
503,4897,1.0
148,115,1.0
438,115,1.0
156,3298,1.0
93,667,1.0
109,6268,1.0
830,1189,1.0
95,548,1.0
222,2270,1.0
459,1189,1.0
242,1189,1.0
91,1189,1.0
1906,9837,1.0
519,1189,1.0
830,6268,1.0
400,6268,1.0
1421,6649,1.0
459,504,1.0
400,504,1.0
454,9838,1.0
332,108,1.0
859,2263,1.0
855,177,1.0
108,54,1.0
20,177,1.0
2998,9020,1.0
422,2528,1.0
138,650,1.0
109,837,1.0
681,155,1.0
552,3769,1.0
132,1742,1.0
60,500,1.0
330,674,1.0
80,296,1.0
785,5035,1.0
860,1172,1.0
438,1170,1.0
147,60,1.0
138,3348,1.0
58,9839,1.0
512,645,1.0
1003,9181,1.0
2527,3300,1.0
24,9840,1.0
506,9841,1.0
142,2641,1.0
844,4395,1.0
921,6640,1.0
1993,6640,1.0
20,6630,1.0
2257,6478,1.0
753,9842,1.0
1927,9535,1.0
48,4725,1.0
395,503,1.0
1638,5935,1.0
138,8680,1.0
580,743,1.0
2529,9843,1.0
3765,9844,1.0
695,485,1.0
939,1314,1.0
1222,485,1.0
845,646,1.0
728,4876,1.0
2529,8696,1.0
494,6715,1.0
9,1581,1.0
840,1141,1.0
1936,6506,1.0
2010,9846,1.0
543,3727,1.0
920,4299,1.0
2806,9847,1.0
232,3896,1.0
232,3325,1.0
785,3327,1.0
1263,2180,1.0
1107,9848,1.0
42,588,1.0
133,638,1.0
28,1119,1.0
529,7995,1.0
395,1134,1.0
2941,6685,1.0
1452,4678,1.0
845,9849,1.0
848,3723,1.0
2711,9851,1.0
1125,1611,1.0
4,2613,1.0
95,1749,1.0
1640,4481,1.0
266,297,1.0
1980,6227,1.0
296,8011,1.0
834,3769,1.0
507,9852,1.0
132,825,1.0
445,9853,1.0
653,6576,1.0
292,4999,1.0
897,9854,1.0
785,1159,1.0
438,3458,1.0
3028,2659,1.0
596,451,1.0
58,1691,1.0
253,451,1.0
116,9855,1.0
331,9076,1.0
1819,5029,1.0
671,9856,1.0
119,5029,1.0
2000,460,1.0
202,7272,1.0
785,261,1.0
1915,3697,1.0
454,1087,1.0
1701,9857,1.0
785,3047,1.0
466,3606,1.0
24,1390,1.0
24,9595,1.0
386,107,1.0
1906,9823,1.0
138,107,1.0
1090,1181,1.0
189,305,1.0
526,1194,1.0
138,5008,1.0
459,1184,1.0
830,1184,1.0
38,2483,1.0
853,1184,1.0
80,1184,1.0
971,8011,1.0
